Transect,PlotC,PlotR,PlotCGraph,PlotR1,Depth,Depth Segment,Sample ID1,Sample ID2,Bag Wt,WetWtWBag,WetWt,DryWtWBag,DryWt,Seg.Vol.cm3,Core.Area.cm2,Moisture.perc,BD.g.cm3,Crucible.ID,Crucible.Wt,PreWt,Post.Wt wC,PostWt,OM.perc,Tcperc,TOCperc,TICperc,TOC.g.cm3,TC.seg,TOC.seg,TCkg.seg,TOCkg.seg,TCkg/m2,TOC/kg/m2,Sample ID1
PU2,2,2,2,2,15-30,B,PU2.2,PU2.2.B,2.82,136.85,134.03,46.51,43.69,277.5,18.5,67.40282026,0.472324324,C14,14.434,1.999,15.837,1.403,29.81490745,12.014,9.989,2.025,4.718047672,15.7467498,13.0925823,0.01574675,0.013092582,8.51175601,7.077070983,PU2.2
PU2,2,2,2,2,30-50,C,PU2.2,PU2.2.C,2.74,121.81,119.07,47.93,45.19,370,18.5,62.04753506,0.488540541,C17,15.527,1.996,16.993,1.466,26.55310621,10.141,7.312,2.829,3.572208436,18.3308716,13.2171712,0.018330872,0.013217171,9.9085785,7.144416329,PU2.2
PU2,2,2,2,2,50-100,D,PU2.2,PU2.2.D,2.66,135.18,132.52,76.1,73.44,925,18.5,44.58194989,0.793945946,C4,15.127,2.005,16.886,1.759,12.26932668,2.717,2.982,-0.265,2.367546811,19.953648,21.899808,0.019953648,0.021899808,10.78575487,11.83773317,PU2.2
PU2,4,4,4,4,0-15,A,PU2.4,PU2.4.A,2.67,114.43,111.76,37.52,34.85,277.5,18.5,68.81710809,0.376756757,C10,12.997,1.996,14.257,1.26,36.87374749,16.834,14.17,2.664,5.338643247,17.599947,14.814735,0.017599947,0.014814735,9.513484151,8.007964264,PU2.4
PU2,4,4,4,4,15-30,B,PU2.4,PU2.4.B,2.72,127.08,124.36,50.83,48.11,277.5,18.5,61.31392731,0.520108108,C9,15.645,2,17.161,1.516,24.2,8.753,7.682,1.071,3.995470486,12.6332049,11.0874306,0.012633205,0.011087431,6.828758893,5.99320528,PU2.4
PU2,4,4,4,4,30-50,C,PU2.4,PU2.4.C,2.74,124.18,121.44,52.84,50.1,370,18.5,58.74505929,0.541621622,C4,15.128,1.999,16.763,1.635,18.20910455,6.781,5.592,1.189,3.02874811,13.589124,11.206368,0.013589124,0.011206368,7.345471882,6.057495762,PU2.4
PU2,4,4,4,4,50-100,D,PU2.4,PU2.4.D,2.75,127.75,125,66.53,63.78,925,18.5,48.976,0.689513514,27,14.324,2.002,16.069,1.745,12.83716284,3.862,3.191,0.671,2.200237623,24.631836,20.352198,0.024631836,0.020352198,13.31450495,11.00118728,PU2.4
PU2,8,8,8,8,0-15,A,PU2.8,PU2.8.A,2.7,120.03,117.33,41.07,38.37,277.5,18.5,67.2973664,0.414810811,C7,14.635,1.997,15.829,1.194,40.21031547,13.657,3.406,10.251,1.412845622,15.7205727,3.9206466,0.015720573,0.003920647,8.497606228,2.119268273,PU2.8
PU2,8,8,8,8,15-30,B,PU2.8,PU2.8.B,2.67,117.08,114.41,43.27,40.6,277.5,18.5,64.51359147,0.438918919,C70A,15.473,1.999,16.852,1.379,31.01550775,13.762,10.581,3.181,4.644201082,16.762116,12.887658,0.016762116,0.012887658,9.060602564,6.966301099,PU2.8
PU2,8,8,8,8,30-50,C,PU2.8,PU2.8.C,2.7,128.42,125.72,40.28,37.58,370,18.5,70.1081769,0.40627027,C60,15.751,2,16.971,1.22,39,17.907,14.53,3.377,5.903107023,26.9178024,21.841496,0.026917802,0.021841496,14.55016237,11.80621317,PU2.8
PU2,8,8,8,8,50-100,D,PU2.8,PU2.8.D,2.77,155.68,152.91,84.39,81.62,925,18.5,46.62219606,0.882378378,C19,14.487,1.996,16.28,1.793,10.17034068,3.148,3.101,0.047,2.73625535,25.693976,25.310362,0.025693976,0.025310362,13.88863463,13.68127573,PU2.8
PU2,E-,-32,-16,neg end,0-15,A,PU2.-32,PU2.-32.A,2.72,132.57,129.85,39.3,36.58,277.5,18.5,71.8290335,0.395459459,C27,14.323,1.997,15.617,1.294,35.20280421,17.265,11.312,5.953,4.4734374,18.946611,12.4137888,0.018946611,0.012413789,10.24141058,6.710155605,PU2.-32
PU2,E-,-32,-16,neg end,15-30,B,PU2.-32,PU2.-32.B,2.8,123.73,120.93,34.73,31.93,277.5,18.5,73.59629538,0.345189189,C58,14.247,2.004,15.475,1.228,38.72255489,16.309,14.941,1.368,5.157471673,15.6223911,14.3119839,0.015622391,0.014311984,8.444535096,7.736206933,PU2.-32
PU2,E-,-32,-16,neg end,30-50,C,PU2.-32,PU2.-32.C,2.75,128.81,126.06,63.17,60.42,370,18.5,52.07044265,0.653189189,C25,14.18,1.999,15.832,1.652,17.35867934,6.502,5.855,0.647,3.824422702,15.7140336,14.150364,0.015714034,0.014150364,8.494071579,7.648844832,PU2.-32
PU2,E-,-32,-16,neg end,50-100,D,PU2.-32,PU2.-32.D,2.66,103.08,100.42,36.11,33.45,925,18.5,66.68990241,0.361621622,C20,14.786,1.998,16.121,1.335,33.18318318,14.421,14.153,0.268,5.118030816,48.238245,47.341785,0.048238245,0.047341785,26.07472507,25.59015213,PU2.-32
PU2,E,18,16,pos end,0-15,A,PU2.18,PU2.18.A,2.74,107.35,104.61,37.4,34.66,277.5,18.5,66.86741229,0.374702703,C58,14.246,2.002,15.384,1.138,43.15684316,17.255,24.026,-6.771,9.002607142,17.941749,24.9822348,0.017941749,0.024982235,9.698241975,13.50390969,PU2.18
PU2,E,18,16,pos end,15-30,B,PU2.18,PU2.18.B,2.74,122.04,119.3,56.01,53.27,277.5,18.5,55.34786253,0.575891892,C27,14.323,1.998,15.881,1.558,22.02202202,6.376,5.562,0.814,3.203110703,10.1894856,8.8886322,0.010189486,0.008888632,5.507829641,4.804665694,PU2.18
PU2,E,18,16,pos end,30-50,C,PU2.18,PU2.18.C,2.75,136.97,134.22,66.49,63.74,370,18.5,52.51080316,0.689081081,C5,13.932,1.997,15.619,1.687,15.52328493,5.597,5.404,0.193,3.723794162,14.2701112,13.7780384,0.014270111,0.013778038,7.713573043,7.447587766,PU2.18
PU2,E,18,16,pos end,50-100,D,PU2.18,PU2.18.D,2.73,135.85,133.12,69.53,66.8,925,18.5,49.81971154,0.722162162,C54,15.668,2.001,17.412,1.744,12.84357821,3.179,2.674,0.505,1.931061621,21.23572,17.86232,0.02123572,0.01786232,11.47876671,9.655307384,PU2.18
PU3,-8,-8,-8,-8,0-15,A,PU3.-8,PU3.-8.A,2.72,93.95,91.23,31.05,28.33,277.5,18.5,68.94661844,0.30627027,C70,15.299,1.997,16.775,1.476,26.0891337,,,,0,,,,,,,PU3.-8
PU3,-8,-8,-8,-8,15-30,B,PU3.-8,PU3.-8.B,2.73,114.63,111.9,43.29,40.56,277.5,18.5,63.75335121,0.438486486,C60,15.751,2.002,17.29,1.539,23.12687313,8.601,6.318,2.283,2.770357619,10.4656968,7.6877424,0.010465697,0.007687742,5.657132981,4.155536121,PU3.-8
PU3,-8,-8,-8,-8,30-50,C,PU3.-8,PU3.-8.C,2.75,125.54,122.79,51.16,48.41,370,18.5,60.57496539,0.523351351,C6,14.591,1.998,16.11,1.519,23.97397397,10.751,8.348,2.403,4.368937078,20.8182364,16.1650672,0.020818236,0.016165067,11.25309991,8.737873507,PU3.-8
PU3,-8,-8,-8,-8,50-100,D,PU3.-8,PU3.-8.D,2.78,120.86,118.08,45.63,42.85,925,18.5,63.71104336,0.463243243,C12,14.879,2.002,16.416,1.537,23.22677323,7.593,7.652,-0.059,3.544737295,32.536005,32.78882,0.032536005,0.03278882,17.58702841,17.72368516,PU3.-8
PU3,-4,-4,-4,-4,0-15,A,PU3.-4,PU3.-4.A,2.7,114.85,112.15,41.25,38.55,277.5,18.5,65.62639322,0.416756757,C27,14.323,1.999,15.753,1.43,28.46423212,9.096,5.779,3.317,2.408437299,10.519524,6.6834135,0.010519524,0.006683414,5.686228763,3.612655675,PU3.-4
PU3,-4,-4,-4,-4,15-30,B,PU3.-4,PU3.-4.B,2.74,121.6,118.86,50.17,47.43,277.5,18.5,60.09591116,0.512756757,C57,15.765,2.004,17.299,1.534,23.45309381,8.644,6.876,1.768,3.525715461,12.2995476,9.7838604,0.012299548,0.00978386,6.648403609,5.288572793,PU3.-4
PU3,-4,-4,-4,-4,30-50,C,PU3.-4,PU3.-4.C,2.77,137.16,134.39,47.87,45.1,370,18.5,66.44095543,0.487567568,59,16.16,2.002,17.259,1.099,45.1048951,21.212,20.795,0.417,10.13896758,38.266448,37.51418,0.038266448,0.03751418,20.68456494,20.27793361,PU3.-4
PU3,-4,-4,-4,-4,50-100,D,PU3.-4,PU3.-4.D,2.74,154.11,151.37,84.8,82.06,925,18.5,45.78846535,0.887135135,C52,16.102,2.002,17.806,1.704,14.88511489,4.838,4.513,0.325,4.003640864,39.700628,37.033678,0.039700628,0.037033678,21.45979731,20.01820282,PU3.-4
PU3,-2,-2,-2,-2,0-15,A,PU3.-2,PU3.-2.A,2.73,140.29,137.56,54.97,52.24,277.5,18.5,62.02384414,0.564756757,C19,14.487,2.004,16.126,1.639,18.21357285,7.164,5.338,1.826,3.014671569,11.2274208,8.3657136,0.011227421,0.008365714,6.068875653,4.522007012,PU3.-2
PU3,-2,-2,-2,-2,15-30,B,PU3.-2,PU3.-2.B,2.71,103.64,100.93,40.17,37.46,277.5,18.5,62.88516794,0.404972973,C12,14.88,2.001,16.409,1.529,23.5882059,8.01,7.812,0.198,3.163648865,9.001638,8.7791256,0.009001638,0.008779126,4.865749905,4.745472941,PU3.-2
PU3,-2,-2,-2,-2,30-50,C,PU3.-2,PU3.-2.C,2.68,135.58,132.9,57.66,54.98,370,18.5,58.63054929,0.594378378,C7,14.635,2.002,16.179,1.544,22.87712288,9.213,7.478,1.735,4.444761511,20.2612296,16.4456176,0.02026123,0.016445618,10.95201518,8.88952236,PU3.-2
PU3,-2,-2,-2,-2,50-100,D,PU3.-2,PU3.-2.D,2.71,150.43,147.72,67.41,64.7,925,18.5,56.20092066,0.699459459,C51,15.527,1.999,17.147,1.62,18.95947974,6.445,5.162,1.283,3.610609727,41.69915,33.39814,0.04169915,0.03339814,22.54007939,18.05304729,PU3.-2
